row_id,x,y,accuracy,time,place_id
226753,2.2148,1.0478,74,704695,7810150060
227022,2.2076,1.2231,64,8234,1113063429
227535,2.1633,1.0358,163,491163,4628671813
227555,2.1195,1.352,47,678970,8725643775
228482,2.0642,1.341,55,510822,3297144794
229909,2.0493,1.4682,150,596497,4921814476
230073,2.3838,1.1126,163,384891,3740447345
230665,2.2331,1.284,60,129271,4374582281
230789,2.2594,1.2567,72,175938,3910675283
231241,2.3766,1.0594,18,112401,1168869217
231315,2.3519,1.4169,165,202995,5442484608
231882,2.004,1.1912,62,147830,2082127512
232424,2.1923,1.1021,65,158760,1732563460
233068,2.4819,1.4163,60,364434,6389656261
233136,2.179,1.1601,162,139856,2187764354
233203,2.1626,1.4299,78,567654,6492209794
233482,2.4911,1.0264,10,359638,1663763627
233505,2.4797,1.475,79,158011,6474510758
234617,2.0731,1.247,71,25224,3076556383
234878,2.1138,1.3117,18,54763,7605688218
235367,2.298,1.2513,172,248661,9773056775
235441,2.3117,1.4774,38,684728,4386750363
235823,2.4904,1.2519,79,105886,7871954785
236459,2.3767,1.4062,39,462945,7789869701
237022,2.0766,1.1381,64,608822,4231692509
237142,2.497,1.2632,16,513261,7164783554
237606,2.1395,1.2287,128,206051,2739683636
237874,2.3352,1.2966,481,378638,4606837364
238116,2.0852,1.3704,11,212523,3706167200
238447,2.1819,1.3639,67,313088,4951395211
239450,2.1544,1.4953,9,684975,9936666116
239522,2.1738,1.3123,6,229368,4182637650
239738,2.3705,1.2489,410,654133,4233534513
240240,2.0768,1.1604,12,317818,2607294907
240527,2.1157,1.3183,20,197125,8790355618
240638,2.0298,1.4841,7,95661,7749287599
241202,2.0638,1.1881,11,126809,3229876087
241590,2.1424,1.3569,65,478583,7021663947
241812,2.1191,1.2565,161,237309,9773056775
242027,2.4669,1.0704,23,753450,3981920612
242389,2.3094,1.4867,4,167900,1533408099
242486,2.4831,1.2199,74,347186,6787040850
242983,2.2528,1.4339,57,770075,6466855273
243134,2.1435,1.3169,15,672321,8099882727
243986,2.1675,1.2914,22,598686,3196019344
244119,2.0131,1.1237,62,286497,3490195394
244566,2.395,1.4894,55,51785,1853388867
244620,2.331,1.33,62,691028,2998156180
244630,2.4543,1.3172,130,121711,3074081421
244725,2.4648,1.4138,32,360779,5632997879
244854,2.1519,1.3458,139,326299,7021663947
245559,2.1462,1.2999,34,393432,5111412226
246069,2.1034,1.4352,62,292809,8795956344
246458,2.3532,1.2474,374,130020,4233534513
246524,2.3446,1.4664,217,559627,1533408099
246697,2.3683,1.2288,3,81796,3828550150
247049,2.2487,1.4991,171,227072,4168344608
247059,2.2274,1.4008,22,320803,7021063988
247539,2.2261,1.1992,65,598560,2446061709
247874,2.3353,1.042,52,621231,8032468532
247882,2.079,1.2707,49,772405,3076556383
248410,2.345,1.0528,60,620137,9373984994
249367,2.0801,1.0627,60,528513,4336717042
250033,2.0879,1.4871,159,232054,1337168799
250197,2.2693,1.4017,10,328196,5675044797
250365,2.3089,1.3423,71,120545,8655245424
250415,2.407,1.1988,28,334892,4790376037
250838,2.3413,1.0738,10,21000,3157530019
251338,2.0127,1.2865,39,648643,7958850057
251496,2.3328,1.2673,56,66413,2585551753
251655,2.3816,1.325,61,336488,6644108708
251876,2.0691,1.2471,58,519949,1380291167
251923,2.4915,1.21,74,466772,3418940381
252095,2.3611,1.3141,7,497359,6644108708
252254,2.2454,1.039,66,428343,8506362988
252852,2.2165,1.2206,70,48407,1113063429
253448,2.0365,1.0431,71,478347,6709409787
254553,2.1234,1.2767,58,732568,7097086698
254619,2.3318,1.1323,69,409623,6940115252
254886,2.0532,1.0096,19,663715,9658055450
255270,2.4413,1.1844,73,568338,6396652784
255674,2.3886,1.1786,65,493184,6438240873
255931,2.4377,1.1184,312,698789,1602938636
256035,2.051,1.4732,1,96667,6936126097
256385,2.3202,1.3302,7,65589,9935755425
256653,2.1052,1.3326,43,346780,4785379926
256930,2.1516,1.2506,3,534919,1214974606
257069,2.3872,1.4889,59,293611,1853388867
257815,2.143,1.1593,6,382218,7091834657
257912,2.1593,1.3421,15,89037,9935755425
258027,2.1152,1.4798,75,92744,2074133146
258687,2.4422,1.1855,10,251537,6396652784
258744,2.0295,1.3573,167,658679,7488300618
259607,2.2892,1.4057,60,756517,1047804897
259910,2.0346,1.2466,13,712287,9773056775
259926,2.2654,1.0732,160,675669,1465956877
260246,2.087,1.3516,474,785141,1577178217
260518,2.3035,1.3071,54,567563,9622620270
260572,2.0542,1.1753,94,745477,5249522175
260787,2.2037,1.312,47,781026,5335193549
261275,2.4815,1.4994,330,446990,2471811203
262475,2.0794,1.4733,63,712077,6936126097
262569,2.0673,1.242,15,99482,9081742495
262911,2.1501,1.4908,31,338160,9936666116
262936,2.2535,1.3004,62,427319,9496768941
263169,2.0967,1.4471,72,351686,2074133146
263184,2.4977,1.3622,36,763335,5805133287
263516,2.4899,1.4094,5,60005,8619857425
264553,2.0002,1.1275,18,119573,5781604363
264637,2.3118,1.2519,61,323023,2585551753
265073,2.3888,1.1947,66,501646,6438240873
265565,2.0739,1.1465,65,362712,4231692509
266079,2.1276,1.4408,16,106302,7644714882
266160,2.0907,1.1839,9,322676,3229876087
266485,2.1717,1.231,83,586016,2739683636
266578,2.4987,1.2405,65,298481,6787040850
266763,2.189,1.2733,34,731918,1425344847
267286,2.4691,1.1736,32,784437,6396652784
267296,2.0408,1.1496,30,582171,5241319741
268159,2.4315,1.4037,1,388907,2128251934
268281,2.3485,1.1177,4,181326,1935182397
268547,2.4942,1.4961,74,768820,3683690538
268634,2.0626,1.2471,31,629347,9081742495
268662,2.1281,1.3994,10,400883,5991509451
268682,2.4258,1.1707,1,352226,2137941546
268904,2.3291,1.4612,3,4855,4386750363
268965,2.0186,1.4821,189,684904,3617419118
269220,2.1791,1.0419,72,642461,8032468532
269299,2.3038,1.1245,29,511086,9929729717
269450,2.2144,1.3255,180,765565,5335193549
269674,2.0485,1.2462,553,696045,9536397570
269809,2.1307,1.2411,56,502627,1380291167
269829,2.3094,1.2561,15,631276,9773056775
270821,2.3592,1.0134,79,696048,2112291371
271199,2.1572,1.0654,8,196596,8904074677
271459,2.0792,1.3881,11,479761,9325599141
271564,2.2146,1.0472,165,451976,7758967501
271577,2.0472,1.2916,57,368337,6854303457
271710,2.0083,1.03,69,433959,9510780562
272023,2.3897,1.3671,72,105883,1536494374
272289,2.0564,1.3359,67,420724,2554500190
272316,2.0772,1.1331,65,653000,4231692509
272337,2.0762,1.2422,41,781461,7829825858
272512,2.0934,1.4297,74,371827,6492209794
272711,2.2506,1.4237,56,93034,6099835393
272811,2.3068,1.3932,52,669664,6706708436
273070,2.321,1.0506,70,203488,8032468532
273294,2.2176,1.2607,36,771839,9131412124
273393,2.1559,1.2171,14,573656,1140094746
273522,2.3326,1.1699,70,20529,4861093827
273695,2.3104,1.0794,14,159588,3157530019
274692,2.0029,1.1244,35,541024,3925693977
275212,2.155,1.2049,171,517996,5271646232
275412,2.1604,1.2941,18,475787,4182637650
275563,2.257,1.3581,21,677953,7240847236
275637,2.3333,1.2586,14,101205,5943393344
275641,2.137,1.3043,55,738288,8790355618
276181,2.2671,1.091,70,780593,2809108094
276421,2.2625,1.2993,78,19794,9496768941
276603,2.0239,1.2213,56,59292,5156008172
276607,2.3307,1.0463,4,33536,8032468532
278544,2.1187,1.3591,65,432944,5484006387
278776,2.3414,1.2885,60,406175,1653222405
279289,2.4727,1.1134,77,501815,6828787147
279349,2.3676,1.0605,165,756251,1168869217
279577,2.1927,1.2767,66,604934,4606837364
280001,2.1227,1.2908,115,635799,4235083075
280814,2.0066,1.309,66,527632,4435141062
281546,2.2293,1.2254,33,497038,2739683636
281601,2.2482,1.4206,21,469392,9185047092
281873,2.4855,1.3575,5,606566,1608186657
281901,2.1037,1.183,1,655250,5753687259
282919,2.4893,1.3717,2,442080,2285334931
283067,2.2605,1.3086,19,632280,2629738722
283344,2.0851,1.4876,157,651330,6873618335
284011,2.021,1.0777,73,342022,9778673479
284525,2.1523,1.3283,3,165298,8076001163
285539,2.4995,1.4399,58,736602,6474510758
286453,2.2923,1.1295,45,307118,3588028567
287678,2.4804,1.2632,62,34321,7871954785
288221,2.0807,1.2296,166,7154,1380291167
288866,2.2927,1.4709,63,159606,2517696955
288989,2.0408,1.0626,4,32766,4336717042
289587,2.0057,1.0148,60,573311,4959719620
289815,2.3072,1.3937,67,547733,6706708436
290083,2.4775,1.0176,131,130040,6257220503
290195,2.3102,1.2302,61,201547,2585551753
290216,2.019,1.3373,59,767561,2494678001
290987,2.0533,1.1012,53,650568,3047002443
291128,2.0001,1.4998,19,389666,7581181893
291337,2.1852,1.2557,65,658787,7008400645
291413,2.2526,1.1678,5,646262,3017445792
291669,2.2958,1.1493,45,514844,3596456849
291792,2.3842,1.0599,59,416330,5103329101
292001,2.3146,1.2552,165,464,2585551753
292273,2.257,1.4454,60,46476,7038685199
292341,2.3567,1.3851,207,88584,8831215876
292853,2.3542,1.4369,51,186801,7600299291
292911,2.1982,1.3049,459,384989,2343525997
292926,2.1656,1.3002,166,379924,8790355618
293056,2.2945,1.4486,4,408315,1533408099
293324,2.3187,1.338,44,498262,8074414179
294084,2.4622,1.4661,60,184324,9205242790
294187,2.0441,1.0014,171,780116,1481294899
294311,2.3258,1.2533,59,213483,2585551753
294536,2.2936,1.1535,61,683206,2187764354
295593,2.3772,1.4069,165,169070,7789869701
295597,2.0165,1.0957,5,751957,3243409743
295790,2.0171,1.1063,19,137478,5781604363
296068,2.0293,1.1712,69,646371,2082127512
296749,2.2817,1.3845,165,490232,6706708436
297612,2.0735,1.2371,43,563204,9081742495
297897,2.2612,1.3634,40,357733,4568745791
298548,2.3609,1.3316,163,617250,6644108708
298775,2.3545,1.1985,14,320191,5753687259
298808,2.0205,1.1893,43,590529,5271646232
299029,2.0949,1.142,76,671446,4231692509
299760,2.2291,1.3284,19,295802,5335193549
300026,2.2084,1.2963,172,79370,4606837364
300242,2.267,1.2822,78,446028,6215057357
300935,2.0122,1.0542,82,467463,4255947450
301448,2.1474,1.3611,76,356233,7021663947
301855,2.147,1.0358,75,14687,5906186883
302299,2.459,1.4165,61,598223,6389656261
303752,2.1086,1.2146,31,527695,3997372701
304042,2.397,1.3215,9,273948,1656255553
305745,2.2904,1.056,65,381942,1168869217
305983,2.2552,1.0844,65,602565,7929669489
305985,2.1525,1.4671,199,781786,3439753948
306403,2.056,1.299,173,610217,4785379926
307159,2.2599,1.2657,66,777603,9131412124
307388,2.1092,1.307,766,568376,1540382716
307758,2.1758,1.3112,34,392469,2343525997
308050,2.1737,1.0878,8,218646,8904074677
308782,2.0525,1.1755,2,215083,9764078387
308949,2.3207,1.4306,11,135098,7102786166
309110,2.2462,1.303,69,337616,9496768941
310351,2.0563,1.06,56,786076,2164082478
310472,2.4998,1.2391,53,322711,6787040850
310873,2.1113,1.1075,78,311515,5063967094
310969,2.363,1.0688,48,703733,2209293971
311212,2.2667,1.287,71,24689,6215057357
312453,2.4378,1.2839,63,362808,7097086698
312505,2.0185,1.1266,219,116682,5781604363
312871,2.4903,1.4561,74,697960,5801995519
313526,2.3084,1.35,60,727759,4951395211
313915,2.023,1.0319,67,30533,6709409787
314121,2.4224,1.1765,62,466421,6396652784
314310,2.1009,1.2145,35,689937,3997372701
314464,2.0725,1.1816,8,558340,3948427562
314604,2.0791,1.0723,70,453643,4336717042
314635,2.3911,1.3833,10,175921,7789869701
315432,2.1905,1.3331,134,602160,3297144794
315586,2.198,1.0422,30,238870,1658077953
315599,2.0272,1.4528,65,573606,7231372582
315639,2.2068,1.1506,2,750813,5249522175
316130,2.3397,1.1891,69,350790,4861093827
316359,2.1976,1.0498,26,593888,7810150060
316544,2.2805,1.3776,72,773618,7021063988
317220,2.428,1.3329,62,697760,1536494374
317556,2.3908,1.0661,25,684372,2361723238
317619,2.0393,1.0475,58,50207,9778673479
317914,2.4823,1.1,2,25276,9745175640
318042,2.2219,1.1069,74,745382,5723607000
318388,2.0677,1.237,50,772874,5675632737
318535,2.1104,1.2501,80,223878,1214974606
320172,2.2843,1.0559,151,589964,9373984994
320981,2.2629,1.2026,403,443375,3818470689
321139,2.1078,1.0606,21,781810,4336717042
321342,2.3577,1.3293,243,690652,6644108708
321423,2.4821,1.4613,68,470613,6474510758
322406,2.3797,1.3582,44,557047,8725643775
322774,2.0905,1.1287,73,242843,7463831010
322779,2.2031,1.3437,56,184356,7240847236
323065,2.2518,1.3107,64,179736,9496768941
323116,2.0429,1.3495,63,720981,5484006387
323137,2.0309,1.1428,168,81781,6792824264
323241,2.4566,1.4295,74,281495,7396159924
323752,2.3377,1.4595,202,559479,1533408099
324599,2.3067,1.121,65,75447,3588028567
325346,2.1402,1.032,38,498392,5906186883
326000,2.2265,1.0222,70,175568,8632201887
326008,2.0875,1.1846,62,584104,3948427562
326475,2.1726,1.2285,52,781900,2739683636
326590,2.0865,1.1831,94,680670,3229876087
327119,2.2652,1.4546,52,543583,7038685199
327167,2.2238,1.2806,52,328317,6215057357
327346,2.439,1.2591,178,508902,7164783554
327807,2.3187,1.2725,65,675762,2585551753
327947,2.4246,1.2494,15,238699,2571962720
328128,2.3632,1.3496,159,44583,4951395211
328713,2.4427,1.1748,4,546299,5249522175
329359,2.4418,1.4639,26,180328,3465711565
329828,2.2979,1.0612,58,481464,1168869217
330036,2.1421,1.2322,142,109473,1380291167
330042,2.0284,1.1188,82,333357,4868301943
330263,2.345,1.1731,56,23901,3020291657
330443,2.4464,1.1908,69,287611,5733965825
330452,2.4878,1.0794,76,717320,9510780562
330710,2.2659,1.4808,53,94862,2517696955
330734,2.4024,1.0836,994,235494,8940024726
330850,2.1267,1.2979,69,416259,7605688218
331031,2.3707,1.4121,8,158009,7271890354
331125,2.0391,1.065,64,406574,2164082478
332579,2.0244,1.4752,77,568079,6936126097
332884,2.0596,1.3443,65,178602,1577178217
333351,2.4566,1.031,73,110480,5033348570
333461,2.4909,1.4679,7,307132,7187928007
334272,2.2872,1.3455,21,682519,8074414179
334305,2.2155,1.2426,177,38941,1380291167
334713,2.2892,1.4615,27,670263,3791985158
334800,2.4972,1.4851,55,347615,9779526392
335376,2.1276,1.1485,64,678247,4691678575
335921,2.0624,1.4614,11,761549,4142372393
336039,2.1611,1.1052,20,182861,9512310615
336199,2.0147,1.1613,67,491128,2227263906
336210,2.3141,1.2694,65,122803,2585551753
336407,2.3245,1.1881,167,744978,1376745845
336637,2.1322,1.4544,12,341009,7644714882
336963,2.3586,1.1735,174,532075,4861093827
337028,2.2727,1.2167,433,544806,4233534513
337049,2.0834,1.2548,42,584690,9081742495
337265,2.0877,1.2819,43,337891,7175511695
337608,2.0573,1.144,13,412401,4231692509
337911,2.1409,1.3513,575,602044,4046838937
338688,2.1714,1.1342,70,495280,2607294907
338918,2.4345,1.4222,28,216552,2552774242
339401,2.1499,1.3188,31,136570,8790355618
339526,2.4021,1.4208,17,84581,9904847340
339778,2.1587,1.3224,11,706875,8790355618
339932,2.4855,1.4272,17,722263,2252960078
340022,2.0315,1.2534,59,567149,7004204555
340544,2.2876,1.4533,1,167814,1533408099
340682,2.0639,1.143,19,527649,4252147467
340683,2.3209,1.1287,66,619825,3588028567
341082,2.4771,1.1725,37,494130,4790376037
341316,2.4007,1.3321,82,576968,6644108708
341401,2.1557,1.3986,47,569178,7021063988
341523,2.1849,1.369,57,506784,7240847236
341636,2.1215,1.3366,122,438020,4712992402
342088,2.1025,1.0708,79,613477,4336717042
342092,2.3414,1.1661,87,532244,4861093827
342116,2.3925,1.3978,9,73825,7789869701
342258,2.3981,1.4841,62,596163,1853388867
342823,2.3469,1.0737,69,171370,8032468532
343406,2.3249,1.1428,79,231005,6940115252
343703,2.2056,1.39,43,776725,8795513764
344149,2.1167,1.4521,9,777034,7644714882
344257,2.1409,1.1256,65,379920,9512310615
344299,2.2346,1.294,111,655080,9864168878
344337,2.3348,1.3518,122,717070,4951395211
344949,2.3616,1.0891,66,66661,9664549861
345225,2.2929,1.4502,66,91268,9487489239
345245,2.446,1.1542,13,512848,7637611146
345774,2.082,1.1925,6,594431,3229876087
346313,2.3273,1.1484,6,318411,2607294907
346562,2.1494,1.1769,17,84076,9764078387
346995,2.4846,1.4522,37,620233,9144333839
347083,2.3394,1.4223,38,780196,2252960078
347098,2.0632,1.2556,68,5770,1380291167
347338,2.2576,1.4208,164,749513,7278590122
347388,2.2598,1.4439,15,346272,9185047092
347751,2.277,1.1194,64,662989,3588028567
347848,2.0574,1.3055,66,564103,1540382716
347984,2.0102,1.2854,169,688031,6854303457
348015,2.0819,1.2826,56,85659,3076556383
348024,2.3963,1.4423,147,315990,4626375496
348386,2.11,1.1896,67,566862,3948427562
348487,2.1836,1.2863,59,403550,3190058760
348926,2.2471,1.4802,109,616518,6873618335
349114,2.2162,1.1651,41,729850,3953687520
349221,2.4913,1.3524,18,704357,1608186657
349394,2.2676,1.0885,66,309287,7929669489
349426,2.2799,1.3874,5,162083,6706708436
350008,2.2561,1.4252,10,105343,9487489239
350772,2.4201,1.0828,73,406970,5927439597
350814,2.0314,1.177,8,142963,9764078387
351021,2.0682,1.1477,10,126713,2607294907
351071,2.0608,1.2309,152,480274,7351908699
351809,2.2387,1.0433,158,607092,5846152236
352015,2.4844,1.4261,70,218591,9904847340
352321,2.364,1.1856,63,471684,4861093827
352987,2.442,1.1748,65,345166,6396652784
353414,2.0481,1.1429,14,360126,3109132734
353632,2.1094,1.103,74,118783,3047002443
353811,2.0612,1.1395,14,16163,3109132734
354137,2.2813,1.3879,73,396350,5442484608
356111,2.0965,1.1871,83,477984,3229876087
356438,2.4685,1.1186,59,259510,3135205757
356487,2.4531,1.3144,71,657107,7097086698
356741,2.458,1.1904,111,487266,4790376037
357025,2.1195,1.0502,242,335606,5906186883
357310,2.4755,1.1176,30,718002,2102705382
357434,2.0841,1.4984,69,518935,2367979052
357457,2.253,1.4706,71,369232,8653170713
357597,2.3062,1.2223,33,117127,4233534513
357710,2.2702,1.0246,72,239860,7538673429
357846,2.4556,1.3559,657,192886,4659529541
358374,2.2148,1.2169,67,683258,2019786487
358590,2.1599,1.2371,60,126855,1380291167
359624,2.4013,1.3936,921,343700,4909747086
359776,2.4085,1.3521,69,285652,1536494374
361042,2.185,1.2346,58,40460,2019786487
361452,2.1285,1.4375,22,461976,7644714882
361633,2.0055,1.1949,67,663892,3229876087
362146,2.1174,1.2297,34,594370,9383906351
362342,2.182,1.1253,11,285391,1935182397
362795,2.4219,1.0461,22,763192,1314542379
363074,2.2046,1.2816,166,423446,4606837364
363664,2.2421,1.3546,30,355399,7240847236
363698,2.1192,1.3424,365,718726,4712992402
363818,2.1354,1.0217,46,386946,4684865650
363870,2.4936,1.0346,8,193989,1663763627
363988,2.2617,1.4506,165,723645,7102786166
364089,2.2013,1.1629,57,760991,1841689795
364593,2.2593,1.2346,61,649715,5448001036
364685,2.0308,1.4533,38,573399,5347394174
365317,2.0484,1.478,31,625167,4921814476
365495,2.1581,1.1201,69,433392,4691678575
365862,2.0739,1.2445,78,607610,1380291167
366006,2.1334,1.3442,17,772786,5422010056
366159,2.4748,1.0483,168,660086,1728965731
366830,2.0579,1.3352,70,584827,3297144794
367269,2.1682,1.2956,45,163909,8790355618
367304,2.3188,1.2628,5,106275,5943393344
367346,2.3281,1.2554,51,165432,5943393344
368112,2.0008,1.4126,68,514310,4041053840
368505,2.1262,1.0813,65,294942,8904074677
368589,2.2045,1.1449,104,542128,3513732261
369158,2.2619,1.4529,70,193388,7038685199
369239,2.1818,1.148,65,221190,7463831010
369613,2.4957,1.4729,71,7939,9779526392
369680,2.2092,1.1606,99,373723,2187764354
370154,2.1523,1.1235,887,631081,4231692509
370536,2.3602,1.1699,74,675682,4861093827
370951,2.2371,1.0945,47,81353,1732563460
371061,2.3036,1.1207,7,58316,6940115252
371100,2.291,1.2581,59,671243,5448001036
371555,2.4964,1.0459,199,712304,1728965731
371743,2.4404,1.422,19,556822,7396159924
372172,2.1191,1.4803,212,291483,4325915199
372294,2.4668,1.2573,4,337833,7871954785
372528,2.1813,1.3667,19,202416,4043708399
373105,2.2326,1.2291,35,51915,3910675283
373321,2.1683,1.2879,127,714553,4606837364
373334,2.206,1.3001,164,379869,2343525997
374570,2.1811,1.3479,149,155551,7240847236
375631,2.47,1.4956,9,188585,3178785922
375849,2.0078,1.1089,63,551639,5828455274
375856,2.1433,1.2432,48,374087,9773056775
375938,2.4455,1.1043,69,762677,5541564636
376364,2.0886,1.4452,12,168,4142372393
376993,2.426,1.4007,4,335043,2079334574
377275,2.1671,1.4223,158,703743,4338887860
377593,2.3942,1.4104,233,399673,7278590122
377613,2.4354,1.1849,179,367067,6396652784
377786,2.0597,1.1235,65,212367,5723607000
377982,2.4502,1.0303,766,647574,5033348570
378054,2.3341,1.1584,152,355909,2284522844
378126,2.4403,1.0572,165,784990,1314542379
378196,2.051,1.1596,56,411835,6792824264
378541,2.1673,1.0649,13,88589,8904074677
379292,2.4503,1.3673,54,455195,6796340133
379391,2.1549,1.101,56,743780,5723607000
379445,2.047,1.4838,75,156374,6936126097
379569,2.4171,1.0978,69,710183,9793752815
379808,2.3472,1.0382,12,590001,9309341993
380554,2.0224,1.4447,14,223128,5232128865
380564,2.2528,1.4877,93,710939,3472389804
381050,2.3157,1.2529,54,88288,4233534513
381208,2.0656,1.3382,16,327626,3297144794
381328,2.4342,1.47,65,63279,3178785922
381343,2.1964,1.43,49,49381,8795956344
